id,inventory_item_id,platform,platform_listing_id,listing_url,listing_price,listed_at,is_active,notes,created_at,updated_at,listing_title,listing_description,listing_status,watchers,views,search_vec,primary_photo_id,badge_enabled,platform_offer_id,platform_category_id,batch_id,scheduled_publish_at,publish_error,publish_failed_at,ebay_condition,ebay_condition_description,item_specifics_override,return_policy_id,shipping_policy_id,payment_policy_id,quantity,best_offer_enabled,synced_to_ebay_at,price_is_estimated,publish_claimed_at,ai_confidence,ai_field_confidence,needs_review,platform_fields,platform_fields_generated_at,source_of_truth,promo_rate_pct,views_total,watchers_count,impressions_7d,click_through_rate,last_metrics_synced_at,view_trend_7d,best_offer_auto_accept_cents,best_offer_auto_decline_cents,listing_format,auction_start_price_cents,auction_reserve_price_cents,auction_buy_it_now_price_cents,auction_duration,variations,delist_requested_at,slab_image_mode,item_specifics_sources,aspect_review,moderation_hidden,price_range_low_cents,price_range_high_cents,price_confidence,price_comp_source,user_id,promo_opt_out,promo_campaign_id,promo_ad_id,promo_status,promo_ad_fees_cents,promo_synced_at,title_variants,active_title_variant,demand_terms,ai_generated_snapshot,ai_prompt_version,listing_origin
19c1d450-903e-409b-8dcc-6b29a5b39945,d4bb8771-f86b-4205-9892-41b189c15c99,ebay,327171647292,https://www.ebay.com/itm/NWT-Anzabess-Womens-Cream-1-4-Zip-Sweatshirt-With-Long-Collar-Size-XSmall-/327171647292,38.99,2026-05-22 02:21:10+00,true,null,2026-06-05 03:16:55.99747+00,2026-06-19 05:17:12.466898+00,NWT Anzabess Womens Cream  1/4 Zip Sweatshirt With Long Collar Size XSmall,null,active,0,0,'1/4':5A 'anzabess':2A 'collar':10A 'cream':4A 'long':9A 'nwt':1A 'size':11A 'sweatshirt':7A 'women':3A 'xsmall':12A 'zip':6A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
ab20b732-7012-47e0-94b9-de98b334f79b,1f94f203-b2e0-4d29-8605-c8d9de1c75b8,ebay,327169945043,https://www.ebay.com/itm/NWT-J-Ferrar-Modern-Fit-V-Neck-Sweater-Vest-XLarge-Black-/327169945043,24.5,2026-05-21 03:44:00+00,true,null,2026-06-05 03:16:51.045059+00,2026-06-19 05:17:12.466898+00,NWT J. Ferrar Modern Fit V-Neck Sweater Vest XLarge Black,null,active,0,0,'black':12A 'ferrar':3A 'fit':5A 'j':2A 'modern':4A 'neck':8A 'nwt':1A 'sweater':9A 'v':7A 'v-neck':6A 'vest':10A 'xlarg':11A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
b8a62c12-c0ce-417e-8c8a-896611edce8f,b107871f-a36b-4abb-9b88-dcefa45da454,ebay,327169934294,https://www.ebay.com/itm/Vineyard-Vines-Cashmere-Striped-Pullover-Sweater-Grey-White-White-XSmall-/327169934294,31.5,2026-05-21 03:34:25+00,true,null,2026-06-05 03:16:49.533671+00,2026-06-19 05:17:12.466898+00,Vineyard Vines Cashmere Striped Pullover Sweater Grey White White XSmall,null,active,0,0,"'cashmer':3A 'grey':7A 'pullov':5A 'stripe':4A 'sweater':6A 'vine':2A 'vineyard':1A 'white':8A,9A 'xsmall':10A",null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
e38e538d-7419-4986-ac50-2d225ed493d2,ac202fa7-9efc-41e6-9da4-d6451a33d652,ebay,327169932323,https://www.ebay.com/itm/Under-Armour-Men-s-Loose-Heat-Gear-Tech-Polo-Shirt-Large-navy-/327169932323,18.99,2026-05-21 03:32:58+00,true,null,2026-06-05 03:16:48.809627+00,2026-06-19 05:17:12.466898+00,Under Armour Men’s Loose Heat Gear Tech Polo Shirt Large navy,null,active,0,0,'armour':2A 'gear':7A 'heat':6A 'larg':11A 'loos':5A 'men':3A 'navi':12A 'polo':9A 'shirt':10A 'tech':8A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
8ff4c011-7b98-450b-9f33-e9826a9ffc3d,a6cfd093-dacb-4155-8f52-53df9391af75,ebay,327156962925,https://www.ebay.com/itm/Vuori-Men-s-Meta-Pants-Stretch-Performance-Active-Casual-36x32-/327156962925,38.99,2026-05-13 23:04:08+00,true,null,2026-06-05 03:16:14.445676+00,2026-06-19 05:17:12.466898+00,Vuori Men's Meta Pants Stretch Performance Active Casual 36x32,null,active,0,0,'36x32':10A 'activ':8A 'casual':9A 'men':2A 'meta':4A 'pant':5A 'perform':7A 'stretch':6A 'vuori':1A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
dfdc0662-121f-4239-8d71-abac6b7ae64c,31b2601d-ec22-4746-b7b7-5881a73b12ac,ebay,327037252124,https://www.ebay.com/itm/Vineyard-Vines-Men-s-Saltwater-Quarter-Zip-Pullover-size-X-Large-/327037252124,48.5,2026-03-10 04:24:38+00,true,null,2026-06-05 03:15:42.886868+00,2026-06-19 05:17:12.466898+00,Vineyard Vines Men's Saltwater Quarter-Zip Pullover size X-Large,null,active,0,0,'larg':13A 'men':3A 'pullov':9A 'quarter':7A 'quarter-zip':6A 'saltwat':5A 'size':10A 'vine':2A 'vineyard':1A 'x':12A 'x-larg':11A 'zip':8A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
f321962e-cb10-415f-8041-066e931d2825,d438eb41-c27b-42e4-af0b-a7e9ab22cb50,ebay,327034287851,https://www.ebay.com/itm/Evereve-Women-s-Payton-Utility-Slit-Ankle-Pants-Olive-Classic-Neutral-Size-31-/327034287851,39,2026-03-08 04:45:12+00,true,null,2026-06-05 03:15:37.560982+00,2026-06-19 05:17:12.466898+00,Evereve Women's Payton Utility Slit Ankle Pants Olive Classic Neutral Size 31,null,active,0,0,'31':13A 'ankl':7A 'classic':10A 'everev':1A 'neutral':11A 'oliv':9A 'pant':8A 'payton':4A 'size':12A 'slit':6A 'util':5A 'women':2A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
0f082464-04b7-4949-a8e4-5ca5afa86a39,63b8dfb5-57d5-4058-982a-0c134149b19b,ebay,327196563495,https://www.ebay.com/itm/Guinness-Dry-Fit-Performance-T-Shirt-Men-s-Medium-Activewear-Running-Gym-/327142618397,19.6,2026-05-06 03:28:10+00,false,null,2026-06-05 03:15:25.1669+00,2026-06-18 14:35:27.262762+00,Guinness Dry Fit Performance T Shirt Men's Medium Activewear Running Gym,null,sold,0,0,'activewear':10A 'dri':2A 'fit':3A 'guin':1A 'gym':12A 'medium':9A 'men':7A 'perform':4A 'run':11A 'shirt':6A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
713d833b-3619-4f1b-ab2b-d94886795689,5c4db02d-793c-40ed-aab3-b7012054aa3b,ebay,327142262879,https://www.ebay.com/itm/Banana-Republic-Avery-Navy-White-Art-Deco-Geo-Straight-Leg-Trousers-Pants-Sz-10P-/327142262879,26.75,2026-05-05 23:20:05+00,false,null,2026-06-05 03:15:18.39717+00,2026-06-18 14:35:27.262762+00,Banana Republic Avery Navy White Art Deco Geo Straight Leg Trousers Pants Sz 10P,null,sold,0,0,'10p':14A 'art':6A 'averi':3A 'banana':1A 'deco':7A 'geo':8A 'leg':10A 'navi':4A 'pant':12A 'republ':2A 'straight':9A 'sz':13A 'trouser':11A 'white':5A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
fcf6981b-4860-4f97-8811-8d4e2f1e01b4,af5ed39f-0de5-49ee-80b6-741804957a5d,ebay,327142083646,https://www.ebay.com/itm/Maeve-The-Saria-Floral-Wide-Leg-Pants-Women-s-XSP-Pull-On-Relaxed-/327142083646,39.5,2026-05-05 20:53:34+00,true,null,2026-06-05 03:15:14.951166+00,2026-06-19 05:17:12.466898+00,Maeve The Saria Floral Wide Leg Pants Women's XSP Pull On Relaxed,null,active,0,0,'floral':4A 'leg':6A 'maev':1A 'pant':7A 'pull':11A 'relax':13A 'saria':3A 'wide':5A 'women':8A 'xsp':10A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
5cf08f40-ca1b-4aa3-8f5e-79396649289e,df104f85-2c9a-4e4d-9f92-02f2c9d42f7a,ebay,327183827170,https://www.ebay.com/itm/327183827170,0,2026-05-28 00:00:00+00,false,null,2026-06-05 03:13:37.643118+00,2026-06-18 14:35:27.262762+00,null,null,sold,0,0,,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
7899ff97-eba1-43e2-b3dd-31c87f963492,b5e23f8b-f280-47f9-bdd4-d5f8de225726,ebay,null,Need Size,0,2026-06-05 03:13:36.997131+00,false,null,2026-06-05 03:13:36.997131+00,2026-06-18 14:35:27.262762+00,null,null,draft,0,0,,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,gradethread
97807cfc-1aed-4762-bf2c-450ed8499de6,89d613af-fc90-40cf-82b1-b51dec02f29f,ebay,327183832865,https://www.ebay.com/itm/Lululemon-Restore-Revitalize-Maxi-Dress-Black-Size-2-Racerback-Slit-Athleisure-/327183832865,65.5,2026-05-29 03:01:10+00,true,null,2026-06-05 03:13:36.6407+00,2026-06-19 05:17:12.466898+00,Lululemon Restore & Revitalize Maxi Dress Black Size 2 Racerback Slit Athleisure,null,active,0,0,'2':8A 'athleisur':11A 'black':6A 'dress':5A 'lululemon':1A 'maxi':4A 'racerback':9A 'restor':2A 'revit':3A 'size':7A 'slit':10A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
3f9cc833-dc72-4e15-8544-f8bd80168de4,6027078f-ec82-47ff-92cd-0bba55e4ca4b,ebay,327182042442,https://www.ebay.com/itm/TOAD-CO-S-Knit-Red-Sweater-Button-Accent-Crew-Neck-Long-Sleeve-Size-Medium-/327182042442,28.5,2026-05-28 02:10:21+00,true,null,2026-06-05 03:13:33.965166+00,2026-06-19 05:17:12.466898+00,TOAD&CO S Knit Red Sweater Button Accent Crew Neck Long Sleeve Size Medium,null,active,0,0,'accent':8A 'button':7A 'co':2A 'crew':9A 'knit':4A 'long':11A 'medium':14A 'neck':10A 'red':5A 'size':13A 'sleev':12A 'sweater':6A 'toad':1A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
be8e665e-48e0-4bb7-a828-8ecfbc6e1957,4b49d7ef-433f-46bd-8a7f-cea641796f54,ebay,327180305190,https://www.ebay.com/itm/327180305190,0,2026-05-26 00:00:00+00,false,null,2026-06-05 03:13:33.543129+00,2026-06-18 14:35:27.262762+00,null,null,sold,0,0,,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
590aef7a-7b98-4afc-8031-caa5bdc744b1,519780d7-2775-48a7-aa29-3e47f78790f0,ebay,327180286623,https://www.ebay.com/itm/Reformation-Cashmere-Bell-Mini-Dress-Navy-Blue-Size-Small-/327180286623,145.5,2026-05-27 03:07:57+00,true,null,2026-06-05 03:13:32.948423+00,2026-06-19 05:17:12.466898+00,Reformation Cashmere Bell Mini Dress Navy Blue Size Small,null,active,0,0,'bell':3A 'blue':7A 'cashmer':2A 'dress':5A 'mini':4A 'navi':6A 'reform':1A 'size':8A 'small':9A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
e9850b85-b8cc-4f2b-90d8-08bcf02c366a,906c7a65-9f54-4576-80f5-e8a2fd7bb1f6,ebay,327180281154,https://www.ebay.com/itm/Joseph-Ribkoff-Black-Multi-Abstract-Print-Blazer-Jacket-Size-2-/327180281154,115,2026-05-27 02:56:06+00,true,null,2026-06-05 03:13:32.556326+00,2026-06-19 05:17:12.466898+00,Joseph Ribkoff Black/Multi Abstract Print Blazer Jacket Size 2,null,active,0,0,'2':9A 'abstract':4A 'black/multi':3A 'blazer':6A 'jacket':7A 'joseph':1A 'print':5A 'ribkoff':2A 'size':8A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
2049e021-877e-4361-a0f5-42722e211182,62ba11a5-d089-4d99-97d8-8cacb2ba2db9,ebay,327182027027,https://www.ebay.com/itm/327182027027,0,2026-05-27 00:00:00+00,false,null,2026-06-05 03:13:31.985712+00,2026-06-18 14:35:27.262762+00,null,null,sold,0,0,,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
c95b7814-fb0a-4e97-a36f-f8c401d6d061,fe06efe5-ce41-4f66-8ccf-f45d234ef7e9,ebay,327180034264,https://www.ebay.com/itm/Rag-Bone-Polo-Shirt-Men-s-M-Large-Slim-Fit-Grey-Hi-Low-Hem-Cotton-Blend-Golf-/327180034264,38.5,2026-05-27 00:01:17+00,true,null,2026-06-05 03:13:31.355388+00,2026-06-19 05:17:12.466898+00,Rag & Bone Polo Shirt Men's M Large Slim Fit Grey Hi Low Hem Cotton Blend Golf,null,active,0,0,'blend':16A 'bone':2A 'cotton':15A 'fit':10A 'golf':17A 'grey':11A 'hem':14A 'hi':12A 'larg':8A 'low':13A 'm':7A 'men':5A 'polo':3A 'rag':1A 'shirt':4A 'slim':9A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
cab854a8-dc30-4814-beaa-7cd6eb5fca5a,839117cc-8cff-49ae-8de9-664b41197205,ebay,327175192867,https://www.ebay.com/itm/Toad-Co-Women-s-Mock-Neck-Sweatshirt-Pullover-M-Blue-Green-Hemp-Organic-Cotton-/327175192867,25.99,2026-05-24 04:21:52+00,true,null,2026-06-05 03:13:31.096306+00,2026-06-19 05:17:12.466898+00,Toad & Co Women's Mock Neck Sweatshirt Pullover M Blue Green Hemp Organic Cotton,null,active,0,0,'blue':10A 'co':2A 'cotton':14A 'green':11A 'hemp':12A 'm':9A 'mock':5A 'neck':6A 'organ':13A 'pullov':8A 'sweatshirt':7A 'toad':1A 'women':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
c82bf336-2b22-458d-a8bb-66200dd290f3,aee9187d-76f2-4f96-8e97-65171b9c914f,ebay,327175186964,https://www.ebay.com/itm/Mackage-Krys-Unisex-Chenille-Velvet-Logo-Embroidered-Hoodie-in-Pink-Medium-/327175186964,119.5,2026-05-24 04:13:16+00,true,null,2026-06-05 03:13:30.693732+00,2026-06-19 05:17:12.466898+00,Mackage Krys Unisex Chenille Velvet Logo Embroidered Hoodie in Pink Medium,null,active,0,0,'chenill':4A 'embroid':7A 'hoodi':8A 'krys':2A 'logo':6A 'mackag':1A 'medium':11A 'pink':10A 'unisex':3A 'velvet':5A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
810f919a-21e5-47d2-8097-dc326f6fdfb4,bd448229-1157-49bc-940b-4f2f162dbe55,ebay,327175169674,https://www.ebay.com/itm/St-John-Sport-Jacket-Women-s-Sz-P-Pink-Corduroy-Full-Zip-Collared-Button-Cuffs-/327175169674,38.5,2026-05-24 04:00:22+00,true,null,2026-06-05 03:13:30.265682+00,2026-06-19 05:17:12.466898+00,St John Sport Jacket Women's Sz P Pink Corduroy Full Zip Collared Button Cuffs,null,active,0,0,'button':14A 'collar':13A 'corduroy':10A 'cuff':15A 'full':11A 'jacket':4A 'john':2A 'p':8A 'pink':9A 'sport':3A 'st':1A 'sz':7A 'women':5A 'zip':12A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
bf5bc45a-44ea-44bb-b725-2e81cf716efb,0f6bc33a-6eac-4411-9291-5f5e70621370,ebay,327175167591,https://www.ebay.com/itm/Lululemon-Men-s-Evolution-Polo-Shirt-Sz-L-Grey-Short-Sleeve-Performance-Athletic-/327175167591,43.5,2026-05-24 03:56:30+00,true,null,2026-06-05 03:13:29.822739+00,2026-06-19 05:17:12.466898+00,Lululemon Men's Evolution Polo Shirt Sz L Grey Short Sleeve Performance Athletic,null,active,0,0,'athlet':13A 'evolut':4A 'grey':9A 'l':8A 'lululemon':1A 'men':2A 'perform':12A 'polo':5A 'shirt':6A 'short':10A 'sleev':11A 'sz':7A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
bb6a5b9f-e1f4-46f2-ac4b-abd8e3f76f62,400be6d5-2c24-4a1d-895e-ceade6d49850,ebay,327175155193,https://www.ebay.com/itm/Peter-Millar-Men-s-Twisted-Merino-Wool-Blend-Quarter-Zip-Sweater-XLarge-Blue-/327175155193,38.95,2026-05-24 03:48:17+00,true,null,2026-06-05 03:13:29.159345+00,2026-06-19 05:17:12.466898+00,Peter Millar Men's Twisted Merino Wool Blend Quarter Zip Sweater XLarge Blue,null,active,0,0,'blend':8A 'blue':13A 'men':3A 'merino':6A 'millar':2A 'peter':1A 'quarter':9A 'sweater':11A 'twist':5A 'wool':7A 'xlarg':12A 'zip':10A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
e63b64e8-582d-4ea1-a215-e69df093b6c8,14faa1c5-1c0f-49e3-bbfb-8a44e1a316ea,ebay,327175130089,https://www.ebay.com/itm/Lululemon-Women-s-White-Oxford-Button-Down-Shirt-Size-M-/327175130089,29.5,2026-05-24 03:22:07+00,true,null,2026-06-05 03:13:28.661514+00,2026-06-19 05:17:12.466898+00,Lululemon Women's White Oxford Button Down Shirt Size M,null,active,0,0,'button':6A 'lululemon':1A 'm':10A 'oxford':5A 'shirt':8A 'size':9A 'white':4A 'women':2A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
661eaf7d-d048-421a-abf0-5bc28299e6a3,b7da4b61-3d16-44e4-930a-67179e8e80aa,ebay,327175114399,https://www.ebay.com/itm/By-Anthropologie-Women-s-Blossom-Bubble-Tank-Top-Peach-Color-Size-Small-/327175114399,58.5,2026-05-24 03:17:40+00,true,null,2026-06-05 03:13:27.993657+00,2026-06-19 05:17:12.466898+00,By Anthropologie Women's Blossom Bubble Tank Top Peach Color Size Small,null,active,0,0,'anthropologi':2A 'blossom':5A 'bubbl':6A 'color':10A 'peach':9A 'size':11A 'small':12A 'tank':7A 'top':8A 'women':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
f86a4b67-684b-4af2-9b84-9cf75d1de5fc,65b47c3a-018f-4b36-b900-0c7e2b746201,ebay,327175109516,https://www.ebay.com/itm/Athleta-Transcend-V-Neck-Rib-Crop-Sports-Bra-A-C-Sz-L-Powder-Blue-/327175109516,21.5,2026-05-24 03:14:13+00,false,null,2026-06-05 03:13:27.645706+00,2026-06-18 14:35:27.262762+00,Athleta Transcend V Neck Rib Crop Sports Bra A-C Sz L Powder Blue,null,sold,0,0,'a-c':9A 'athleta':1A 'blue':15A 'bra':8A 'c':11A 'crop':6A 'l':13A 'neck':4A 'powder':14A 'rib':5A 'sport':7A 'sz':12A 'transcend':2A 'v':3A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
230f4a86-f8bd-4561-88e7-ef7335d34b4b,ad2ad2b2-b42d-4f68-8a4f-5dbb1eb9cecf,ebay,327175101871,https://www.ebay.com/itm/LACOSTE-Men-s-V-neck-Pima-Cotton-Regular-Fit-T-shirt-Size-Small-/327175101871,28.5,2026-05-24 03:08:55+00,true,null,2026-06-05 03:13:27.186845+00,2026-06-19 05:17:12.466898+00,LACOSTE Men's V-neck Pima Cotton Regular Fit T-shirt Size Small,null,active,0,0,'cotton':8A 'fit':10A 'lacost':1A 'men':2A 'neck':6A 'pima':7A 'regular':9A 'shirt':13A 'size':14A 'small':15A 't-shirt':11A 'v':5A 'v-neck':4A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
42ca5fa3-7be0-4649-a253-1390a6ed385b,cc46cf0c-812c-44bc-8c85-6e0f5ba029c0,ebay,327175090267,https://www.ebay.com/itm/Trovata-Birds-Of-Paradise-Green-Geometric-Button-Up-Long-Sleeve-Shirt-XSmall-/327175090267,46.5,2026-05-24 03:01:41+00,true,null,2026-06-05 03:13:26.489782+00,2026-06-19 05:17:12.466898+00,Trovata Birds Of Paradise Green Geometric Button Up Long Sleeve Shirt XSmall,null,active,0,0,'bird':2A 'button':7A 'geometr':6A 'green':5A 'long':9A 'paradis':4A 'shirt':11A 'sleev':10A 'trovata':1A 'xsmall':12A,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
f9445328-00d3-455e-ada3-7c4af94fe9e6,eb906403-737a-4904-abd6-a40190e6a948,ebay,327175070597,https://www.ebay.com/itm/327175070597,0,2026-05-23 00:00:00+00,false,null,2026-06-05 03:13:26.145047+00,2026-06-18 14:35:27.262762+00,null,null,sold,0,0,,null,false,null,null,null,null,null,null,null,null,null,null,null,null,1,false,null,false,null,null,null,false,null,null,{},null,0,0,0,null,null,[],null,null,fixed_price,null,null,null,null,null,null,off,{},null,false,null,null,null,null,c55c2414-7e0b-4431-944e-c0a16887bf31,false,null,null,null,0,null,null,A,null,null,null,ebay
